# 这是本地源列表，一行一个源，格式为：频道名称,接口地址
# 支持设置白名单：接口后添加$!
# The local source list, one line per source, format: channel name, interface address
# Support setting whitelist: add $! after the interface
🌊港澳,#genre#
澳视澳门,http://php.jdshipin.com/PLTV/iptv.php?id=asam

八度空间,https://hk.188766.xyz/?migutoken=f9961c16cbc5673a85d7e539137bb9b6&id=hk_8tv&type=dy

CHU,https://hk.188766.xyz/?migutoken=e34adace4dcf21caad14aaf3ffb38279&id=hk_chu&type=dy

CH5,https://hk.188766.xyz/?migutoken=df27cb6da5fdf966df39542de4cc4a62&id=hk_ch5&type=dy

CH8,https://hk.188766.xyz/?migutoken=c2e1e1619ec8bc94dcd36cb3e8f57114&id=hk_ch8&type=dy

凤凰中文,https://hk.188766.xyz/?migutoken=3b6a923af130ebaadb4fa973e4fccea5&id=fhzw&pp=1
凤凰中文,https://hk.188766.xyz/?migutoken=1070e2f6921bc476d91ab9e39fb33f3c&id=hk_fhzw&type=dy
凤凰中文,https://cdn6.101.qzz.io/163189/fhzw


凤凰资讯,https://hk.188766.xyz/?migutoken=93d4ca51dc593d049a840de93d844920&id=fhzx&pp=1
凤凰资讯,https://hk.188766.xyz/?migutoken=fdbbedd10adb3a9d273bf5b0ff1b84ee&id=hk_fhzx&type=dy
凤凰资讯,https://cdn6.101.qzz.io/163189/fhzx

凤凰香港,https://hk.188766.xyz/?migutoken=2a232b63b1a7bd4a75e2f17ae930524b&id=fhhk&pp=1
凤凰香港,https://hk.188766.xyz/?migutoken=613e800f369658ed2dbdfdc4b08b580e&id=hk_fhhk&type=dy
凤凰香港,https://cdn6.101.qzz.io/163189/fhhk

中天新聞,http://bxtv.3a.ink/api.php?id=ztxw

myTV SUPER 18台,http://bxtv.3a.ink/api.php?id=18

MTV 80S,http://iptv.prosto.tv:7000/ch130/video.m3u8 

星空衛視,https://stream1.freetv.fun/a2764fcf64d61e4ea32f4f9972a630f99d2d3fac7cef4d2afb96818616f8e9d7.ctv

ANIMAX,http://tl.061833.xyz/tl/animax

有线赛讯,http://rihou.cc:555/tv/[Mt]有线赛讯
有线综合,http://rihou.cc:555/tv/[Mt]有线综合
Now财经,http://rihou.cc:555/tv/[Mt]Now财经
Now直播,http://rihou.cc:555/tv/[Mt]Now直播
Now体育,http://rihou.cc:555/tv/[Mt]Now体育

🌊台湾,#genre#
Amc电影4Gtv,http://rihou.cc:555/tv/[4G]Amc电影
cnbc财经4Gtv,http://rihou.cc:555/tv/[4G]cnbc财经
DW_之声4Gtv,http://rihou.cc:555/tv/[4G]DW_之声
ELta旅游4Gtv,http://rihou.cc:555/tv/[4G]ELta旅游
ELta娱乐4Gtv,http://rihou.cc:555/tv/[4G]ELta娱乐
Fgm电影4Gtv,http://rihou.cc:555/tv/[4G]Fgm电影
FRANCE4Gtv,http://rihou.cc:555/tv/[4G]FRANCE
GLOBAL4Gtv,http://rihou.cc:555/tv/[4G]GLOBAL
HItS电影4Gtv,http://rihou.cc:555/tv/[4G]HItS电影
HqkkqTV4Gtv,http://rihou.cc:555/tv/[4G]HqkkqTV
LifeTime4Gtv,http://rihou.cc:555/tv/[4G]LifeTime
LUXE-TV4Gtv,http://rihou.cc:555/tv/[4G]LUXE-TV
MAGEllA4Gtv,http://rihou.cc:555/tv/[4G]MAGEllA
MEZZOl4Gtv,http://210.61.15.55:50007/4gtv-4gtv083/index.m3u8?proxy=true
MEZZOl4Gtv,http://210.61.15.55:50007/li-4gtv-4gtv083/index.m3u8?proxy=true
NHK日本4Gtv,http://rihou.cc:555/tv/[4G]NHK日本
rock娱乐4Gtv,http://rihou.cc:555/tv/[4G]rock娱乐
TRACEU4Gtv,http://210.61.15.55:50007/li-4gtv-4gtv082/index.m3u8?proxy=true
tvbS欢乐4Gtv,http://rihou.cc:555/tv/[4G]tvbS欢乐
tvbS精采4Gtv,http://rihou.cc:555/tv/[4G]tvbS精采
tvbS闽南4Gtv,http://rihou.cc:555/tv/[4G]tvbS闽南
tvbS新闻4Gtv,http://rihou.cc:555/tv/[4G]tvbS新闻
tvbS综艺4Gtv,http://rihou.cc:555/tv/[4G]tvbS综艺
阿里郎台4Gtv,http://210.61.15.55:50007/4gtv-4gtv079/index.m3u8?proxy=true
阿里郎台4Gtv,http://210.61.15.55:50007/li-4gtv-4gtv079/index.m3u8?proxy=true
采昌影剧4Gtv,http://rihou.cc:555/tv/[4G]采昌影剧
大爱贰高4Gtv,http://rihou.cc:555/tv/[4G]大爱贰高
大爱壹高4Gtv,http://rihou.cc:555/tv/[4G]大爱壹高
东森财经4Gtv,http://rihou.cc:555/tv/[4G]东森财经
东森新闻4Gtv,http://rihou.cc:555/tv/[4G]东森新闻
公视戏剧4Gtv,http://rihou.cc:555/tv/[4G]公视戏剧
国会频贰4Gtv,http://rihou.cc:555/tv/[4G]国会频贰
国会频壹4Gtv,http://rihou.cc:555/tv/[4G]国会频壹
国际财经4Gtv,http://rihou.cc:555/tv/[4G]国际财经
国家地理4Gtv,http://rihou.cc:555/tv/[4G]国家地理
韩国娱乐4Gtv,http://rihou.cc:555/tv/[4G]韩国娱乐
好消息贰4Gtv,http://rihou.cc:555/tv/[4G]好消息贰
好消息壹4Gtv,http://rihou.cc:555/tv/[4G]好消息壹
华视闽南4Gtv,http://rihou.cc:555/tv/[4G]华视闽南
华视新闻4Gtv,http://rihou.cc:555/tv/[4G]华视新闻
寰宇闽南4Gtv,http://rihou.cc:555/tv/[4G]寰宇闽南
寰宇新闻4Gtv,http://rihou.cc:555/tv/[4G]寰宇新闻
健康频道4Gtv,http://rihou.cc:555/tv/[4G]健康频道
靖天电影4Gtv,http://rihou.cc:555/tv/[4G]靖天电影
靖天国际4Gtv,http://rihou.cc:555/tv/[4G]靖天国际
靖天欢乐4Gtv,http://rihou.cc:555/tv/[4G]靖天欢乐
靖天日本4Gtv,http://rihou.cc:555/tv/[4G]靖天日本
靖天戏剧4Gtv,http://rihou.cc:555/tv/[4G]靖天戏剧
靖天映画4Gtv,http://rihou.cc:555/tv/[4G]靖天映画
靖天育乐4Gtv,http://rihou.cc:555/tv/[4G]靖天育乐
靖天资讯4Gtv,http://rihou.cc:555/tv/[4G]靖天资讯
靖天综合4Gtv,http://rihou.cc:555/tv/[4G]靖天综合
空间居家4Gtv,http://rihou.cc:555/tv/[4G]空间居家
美国之音4Gtv,http://rihou.cc:555/tv/[4G]美国之音
民视第一4Gtv,http://rihou.cc:555/tv/[4G]民视第一
民视闽南4Gtv,http://rihou.cc:555/tv/[4G]民视闽南
民视闽南4Gtv,http://rihou.cc:555/tv/[4G]民视南闽
民视闽语4Gtv,http://rihou.cc:555/tv/[4G]民视闽语
民视新闻4Gtv,http://rihou.cc:555/tv/[4G]民视新闻
民视影剧4Gtv,http://rihou.cc:555/tv/[4G]民视影剧
民视综艺4Gtv,http://rihou.cc:555/tv/[4G]民视综艺
闽镜新闻4Gtv,http://rihou.cc:555/tv/[4G]闽镜新闻
全球财经4Gtv,http://rihou.cc:555/tv/[4G]全球财经
人间卫视4Gtv,http://rihou.cc:555/tv/[4G]人间卫视
三立新闻4Gtv,http://rihou.cc:555/tv/[4G]三立新闻
三立综合4Gtv,http://rihou.cc:555/tv/[4G]三立综合
中视经典4Gtv,http://rihou.cc:555/tv/[4G]中视经典
中视菁采4Gtv,http://rihou.cc:555/tv/[4G]中视菁采
中视闽南4Gtv,http://rihou.cc:555/tv/[4G]中视闽南
中视新闻4Gtv,http://rihou.cc:555/tv/[4G]中视新闻
中天新闻4Gtv,http://rihou.cc:555/tv/[4G]中天新闻
中天新闻4Gtv,http://rihou.cc:555/tv/[4G]中天新聞
猪哥亮厅4Gtv,http://rihou.cc:555/tv/[4G]猪哥亮厅

📺央视频道,#genre#
CCTV1,http://go.bkpcp.top/mg/cctv1
CCTV1,https://migu.188766.xyz/?migutoken=e099f316aab75416499e61ef2c1fcce3&id=CCTV1&type=yy
CCTV1,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1

CCTV2,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV2,http://go.bkpcp.top/mg/cctv2
CCTV2,https://migu.188766.xyz/?migutoken=b82b211c372c6ac4891604dd7c0d7e34&id=CCTV2&type=yy


CCTV3,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
CCTV3,http://go.bkpcp.top/mg/cctv3
CCTV3,http://j.s.bkpcp.top/jj/cctv3


CCTV4,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4
CCTV4,http://go.bkpcp.top/mg/cctv4
CCTV4,http://t.061899.xyz/tl/tl.php?id=cctv4

CCTV4高清,https://iptv.catvod.com/live.php?id=CCTV-4K


CCTV5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV5,http://go.bkpcp.top/mg/cctv5
CCTV5,http://t.061899.xyz/tl/tl.php?id=cctv5



CCTV5+,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV5+,http://go.bkpcp.top/mg/cctv5p
CCTV5+,http://t.061899.xyz/tl/tl.php?id=cctv5p

CCTV6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6
CCTV6,http://go.bkpcp.top/mg/cctv6
CCTV6,http://t.061899.xyz/tl/tl.php?id=cctv6

CCTV7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7
CCTV7,http://go.bkpcp.top/mg/cctv7
CCTV7,http://t.061899.xyz/tl/tl.php?id=cctv7

CCTV8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV8,http://go.bkpcp.top/mg/cctv8
CCTV8,http://t.061899.xyz/tl/tl.php?id=cctv8

CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV9,http://go.bkpcp.top/mg/cctv9
CCTV9,http://t.061899.xyz/tl/tl.php?id=cctv9

CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV10,http://go.bkpcp.top/mg/cctv10
CCTV10,http://t.061899.xyz/tl/tl.php?id=cctv10

CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11
CCTV11,http://go.bkpcp.top/mg/cctv11
CCTV11,http://t.061899.xyz/tl/tl.php?id=cctv11


CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12
CCTV12,http://go.bkpcp.top/mg/cctv12
CCTV12,http://t.061899.xyz/tl/tl.php?id=cctv12



CCTV13,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV13,http://go.bkpcp.top/mg/cctv13
CCTV13,http://t.061899.xyz/tl/tl.php?id=cctv13



CCTV14,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14
CCTV14,http://go.bkpcp.top/mg/cctv14
CCTV14,http://t.061899.xyz/tl/tl.php?id=cctv14



CCTV15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15
CCTV15,http://go.bkpcp.top/mg/cctv15
CCTV15,http://t.061899.xyz/tl/tl.php?id=cctv15


CCTV16,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16
CCTV16,http://go.bkpcp.top/mg/cctv16
CCTV16,http://t.061899.xyz/tl/tl.php?id=cctv16

CCTV16-4k,https://iptv.catvod.com/live.php?id=CCTV16-4k


CCTV17,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17
CCTV17,http://go.bkpcp.top/mg/cctv17
CCTV17,http://t.061899.xyz/tl/tl.php?id=cctv17

cct4欧洲,http://go.bkpcp.top/mg/cctv4o
cct4欧洲,http://m.061899.xyz/mg/cctv4o
cct4欧洲,https://migu.188766.xyz/?migutoken=f2fa66dda1580b8f1cb9a56e427850ea&id=CCTV4%E6%AC%A7%E6%B4%B2&type=yy

cct4美洲,http://go.bkpcp.top/mg/cctv4m
cct4美洲,http://m.061899.xyz/mg/cctv4m
cct4美洲,https://migu.188766.xyz/?migutoken=a2f3aec6719d473813c8472fa1f8ba84&id=CCTV4%E7%BE%8E%E6%B4%B2&type=yy

CETV1,http://m.061899.xyz/mg/cetv1
CETV1,https://migu.188766.xyz/?migutoken=2fad1d1be0f762c91d6a5b006d99f0eb&id=CETV1&type=yy


CETV2,http://m.061899.xyz/mg/cetv2
CETV2,https://migu.188766.xyz/?migutoken=32f634724fb66c43831850b213cf80ea&id=CETV2&type=yy

CETV4,http://m.061899.xyz/mg/cetv4
CETV4,https://migu.188766.xyz/?migutoken=f70e9dcddffeffb73bc9f8400ad34ffe&id=CETV4&type=yy


CCTV風雲足球,https://stream1.freetv.fun/f2138a8afdae84246099c1f3bb72aa3714e369f6cec03df0f951f5883f2ca5f8.m3u8


📡卫视频道,#genre#
北京卫视,https://iptv.catvod.com/live.php?id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86%E5%8F%B0
北京卫视,https://migu.188766.xyz/?migutoken=04efbc17066019bee746e79590e91e91&id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86&type=yy
北京卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMjkvaW5kZXgubTN1OA==

湖南卫视,https://iptv.catvod.com/live.php?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86%E5%8F%B0
湖南卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTcvaW5kZXgubTN1OA==
湖南卫视,https://migu.188766.xyz/?migutoken=b3226ac3902d3a1002879118e7d5fa82&id=hnws&type=sz

湖南卫视高清,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
湖南卫视高清,http://go.bkpcp.top/mg/hunws
湖南卫视高清,https://migu.188766.xyz/?migutoken=0f7580d388ee319cb5325e62dbfa862f&id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%864K&pp=1


浙江卫视,https://iptv.catvod.com/live.php?id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86%E5%8F%B0
浙江卫视,https://migu.188766.xyz/?migutoken=5799a69dc12b9134746f2c59284502ad&id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&pp=1
浙江卫视,https://migu.188766.xyz/?migutoken=7579c905d3f3aeb1e444c543c8917107&id=z_jws&type=sz

浙江卫视高清,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws
浙江卫视高清,http://go.bkpcp.top/mg/zjws
浙江卫视高清,http://m.061899.xyz/mg/zjws

江苏卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86%E5%8F%B0
江苏卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTkvaW5kZXgubTN1OA==
江苏卫视,https://migu.188766.xyz/?migutoken=a725e7e86de5bcfc9b26053775d865c3&id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&type=yy

广东卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86%E5%8F%B0
广东卫视,https://migu.188766.xyz/?migutoken=ae3f324e24def58f706ecdf4b1b41f4c&id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&type=yy


深圳卫视,https://iptv.catvod.com/live.php?id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86%E5%8F%B0
深圳卫视高清,https://migu.188766.xyz/?migutoken=3d0e9b59861911af4f9ac4130df9ab68&id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&pp=1


东方卫视,https://migu.188766.xyz/?migutoken=b9a09e02da410c1cf63da59e23601305&id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&type=yy

东方卫视高清,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws
东方卫视高清,http://go.bkpcp.top/mg/dfws
东方卫视高清,http://m.061899.xyz/mg/dfws


天津卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A9%E6%B4%A5%E5%8D%AB%E8%A7%86%E5%8F%B0

山东卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E4%B8%9C%E5%8D%AB%E8%A7%86%E5%8F%B0  

辽宁卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
辽宁卫视,https://iptv.catvod.com/live.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86%E5%8F%B0
辽宁卫视,https://migu.188766.xyz/?migutoken=107afcf7681444f62f7da0b5f21acc9f&id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86&type=yy

河北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws
河北卫视,http://m.061899.xyz/mg/hbws


江西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws
江西卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86%E5%8F%B0
江西卫视,http://go.bkpcp.top/mg/jxws




四川卫视,https://iptv.catvod.com/live.php?id=%E5%9B%9B%E5%B7%9D%E5%8D%AB%E8%A7%86%E5%8F%B0
四川卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvNDYvaW5kZXgubTN1OA==
四川卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvNDcvaW5kZXgubTN1OA==


重庆卫视,https://iptv.catvod.com/live.php?id=%E9%87%8D%E5%BA%86%E5%8D%AB%E8%A7%86%E5%8F%B0


湖北卫视,https://iptv.catvod.com/live.php?id=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86%E5%8F%B0
湖北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws
湖北卫视,http://go.bkpcp.top/mg/hubws


东南卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E5%8D%97%E5%8D%AB%E8%A7%86%E5%8F%B0
东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
东南卫视,http://m.061899.xyz/mg/dnws


海南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws
海南卫视,http://m.061899.xyz/mg/hinws
海南卫视,http://go.bkpcp.top/mg/hinws


青海卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
青海卫视,http://m.061899.xyz/mg/qhws


安徽卫视,https://iptv.catvod.com/live.php?id=%E5%AE%89%E5%BE%BD%E5%8D%AB%E8%A7%86%E5%8F%B0


吉林卫视,https://iptv.catvod.com/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86%E5%8F%B0
吉林卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws
吉林卫视,http://m.061899.xyz/mg/jlws




甘肃卫视,https://iptv.catvod.com/live.php?id=%E7%94%98%E8%82%83%E5%8D%AB%E8%A7%86%E5%8F%B0


陕西卫视,http://go.bkpcp.top/mg/sxws
陕西卫视,http://m.061899.xyz/mg/sxws

广西卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E8%A5%BF%E5%8D%AB%E8%A7%86%E5%8F%B0


云南卫视,https://iptv.catvod.com/live.php?id=%E4%BA%91%E5%8D%97%E5%8D%AB%E8%A7%86%E5%8F%B0

贵州卫视,https://iptv.catvod.com/live.php?id=%E8%B4%B5%E5%B7%9E%E5%8D%AB%E8%A7%86%E5%8F%B0


山西卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E8%A5%BF%E5%8D%AB%E8%A7%86%E5%8F%B0


黑龙江卫视,https://iptv.catvod.com/live.php?id=%E9%BB%91%E9%BE%99%E6%B1%9F%E5%8D%AB%E8%A7%86%E5%8F%B0

西藏卫视,http://m.061899.xyz/mg/xzws


兵团卫视,http://go.bkpcp.top/mg/btws
兵团卫视,http://m.061899.xyz/mg/btws

内蒙古卫视,https://migu.188766.xyz/?migutoken=330ace17f707514366120fba296ee45f&id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&pp=1
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86%E5%8F%B0





新疆卫视,https://iptv.catvod.com/live.php?id=%E6%96%B0%E7%96%86%E5%8D%AB%E8%A7%86%E5%8F%B0


三沙卫视,https://migu.188766.xyz/?migutoken=a560903f8a85ef5bc72126e383dc3d53&id=hn_ssws&type=sz

农林卫视,https://migu.188766.xyz/?migutoken=59b3506023b917885ff475e9fca69a9a&id=%E4%B8%AD%E5%9B%BD%E5%86%9C%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy

苏州卫视,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8

大湾区卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86

☘️广东频道,#genre#


广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-35.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-37.ctv
广东体育高清,https://stream1.freetv.fun/yan-dong-ti-yu-gao-qing-1.m3u8

广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-9.m3u8
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-11.ctv



广东珠江,https://hk.188766.xyz/?migutoken=32d81a90096b64c58b6134d26f48091c&id=gd_gdzj&type=sz
广东珠江高清,https://stream1.freetv.fun/yan-dong-zhu-jiang-gao-qing-3.m3u8

广东民生,https://hk.188766.xyz/?migutoken=fbe1a0213012c8a22f316d5875866da1&id=gd_gdms&type=sz
广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-17.ctv
广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-5.m3u8




广东少儿,https://stream1.freetv.fun/yan-dong-shao-er-17.m3u8


广东影视,https://hk.188766.xyz/?migutoken=2ba38d7ebeedf0cd44d641c373327344&id=gd_gdys&type=sz
广东影视,https://stream1.freetv.fun/yan-dong-ying-shi-1.m3u8
广东影视,https://stream1.freetv.fun/yan-dong-ying-shi-11.m3u8



广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-87.m3u8
广东卫视高清,https://stream1.freetv.fun/yan-dong-wei-shi-gao-qing-1.m3u8


广州新闻,https://stream1.freetv.fun/yan-zhou-dian-shi-tai-xin-wen-1.m3u8
广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-8.m3u8
广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-11.m3u8




广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-28.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-10.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-17.m3u8


